text,text_processed,cyberbullying_type,severity_level,original_cyberbullying_type,original_severity_level,source_dataset,source_file,original_row_id,actual_label,predicted_label,is_correct,confidence_score,char_count,word_count
"BARU HARI INI SPANISH INDONESIA INDONESIA DI PBB RESMI TUNTUT AGAR ISRAEL DISERET KE PENGADILAN INTERNASIONAL ATAS KEJAHATAN DI GAZA Menteri Luar Negeri Indonesia Retno Marsudi hari Selasa, (28/11/2023) di PBB menyampaikan desakan kuat untuk menyeret Israel ke berbagai forum pengadilan internasional, termasuk Mahkamah Internasional atas pelanggaran nyata terhadap hukum kejahatan perang dan hukum humaniter internasional di Gaza. 

Retno menyatakan hal itu dalam pidato di Majelis Umum PBB di New York, yang membahas Agenda 35 (Pertanyaan Palestina) dan Item 34 (Situasi di Timur Tengah) pada 28 Oktober 2023, dengan tegas menyatakan Indonesia menuntut pertanggungjawaban Israel atas tindakan mereka di Gaza, karena yang terjadi di Gaza adalah kejahatan perang dan pelanggaran terang-terangan hukum humaniter internasional.

“Kita harus menyebut hal ini secara jujur apa adanya. Yang terjadi di Gaza adalah pelanggaran nyata terhadap hukum humaniter internasional, dan tidak bertindak atas hal tersebut bisa dianggap sebagai ikut serta (dalam kejahatan itu),” kata Menlu Retno, tanpa memberi ruang bagi keraguan dalam mengutuk tindakan Israel di Gaza.",baru hari ini spanish indonesia indonesia di pbb resmi tuntut agar israel diseret ke pengadilan internasional atas kejahatan di gaza menteri luar negeri indonesia retno marsudi hari selasa 28 11 2023 di pbb menyampaikan desakan kuat untuk menyeret israel ke berbagai forum pengadilan internasional termasuk mahkamah internasional atas pelanggaran nyata terhadap hukum kejahatan perang dan hukum humaniter internasional di gaza retno menyatakan hal itu dalam pidato di majelis umum pbb di new york yang membahas agenda 35 pertanyaan palestina dan item 34 situasi di timur tengah pada 28 oktober 2023 dengan tegas menyatakan indonesia menuntut pertanggungjawaban israel atas tindakan mereka di gaza karena yang terjadi di gaza adalah kejahatan perang dan pelanggaran terang terangan hukum humaniter internasional kita harus menyebut hal ini secara jujur apa adanya yang terjadi di gaza adalah pelanggaran nyata terhadap hukum humaniter internasional dan tidak bertindak atas hal tersebut bisa dianggap sebagai ikut serta dalam kejahatan itu kata menlu retno tanpa memberi ruang bagi keraguan dalam mengutuk tindakan israel di gaza,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,1758,harassment,normal,False,0.44606251482471665,1153,162
USER KUDA KEKNYA BUKAN ONTA WKWKWKWK',user kuda keknya bukan onta wkwkwkwk,normal,,normal,,data,data.csv,6713,normal,hate_speech,False,-0.285853818081736,37,6
Prabowo dan jokowi lebih terlihat sbg sdng berkonspirasi. Mumpung sdng kuasa. Ingat rkyt tdk bodoh,prabowo dan jokowi lebih terlihat sbg sdng berkonspirasi mumpung sdng kuasa ingat rkyt tdk bodoh,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,1259,harassment,hate_speech,False,0.5195767976890227,98,15
"Anies-Cak Imin kurang kreatif, selalu isu LGBT buat nyerang Prabowo. @chozin_ID https://t.co/tKhuaUG1GY",anies cak imin kurang kreatif selalu isu lgbt buat nyerang prabowo USER_MENTION,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,23725,normal,harassment,False,-0.0022549660470342348,103,12
Saya curiga orang ini buzzer yg dibiayai zionis untuk memperbaiki citra Israel di Indonesia. Semoga kita dilindungi dari fitnah antek-antek zionis,saya curiga orang ini buzzer yg dibiayai zionis untuk memperbaiki citra israel di indonesia semoga kita dilindungi dari fitnah antek antek zionis,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,13986,normal,harassment,False,1.2850557657700383,146,21
Dikiranya Islam itu seperti soto yang rasanya setiap negara/daerah bisa modifikasi sendiri 🤦🏽‍♂️ ======= China Ingin Gabungkan Islam dengan Konghucu dan Rilis Al-Qur'an Versinya Sendiri,dikiranya islam itu seperti soto yang rasanya setiap negara daerah bisa modifikasi sendiri china ingin gabungkan islam dengan konghucu dan rilis al qur an versinya sendiri,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,1968,harassment,normal,False,1.0324777452471494,185,25
"Berlindung lah dari fitnah nya . Mereka percaya dg alquran dan hadist tapi tdk mau beriman. Seperti saat kelahiran sayyidina muhammad Shalallahu alaihi wasalam, saat kecil ingin yahudi bunuh karena mereka percaya beliau nabi utusan allah #Palestine #Gaza #Zionis #arab",berlindung lah dari fitnah nya mereka percaya dg alquran dan hadist tapi tdk mau beriman seperti saat kelahiran sayyidina muhammad shalallahu alaihi wasalam saat kecil ingin yahudi bunuh karena mereka percaya beliau nabi utusan allah,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,18248,normal,harassment,False,0.36837304397482507,268,40
karena di sekolahku orang ini adalah orang yang mendorong orang ke dalam loker sebelum diberhentikan secara tidak hormat karena menyembunyikan meth di kulkas komandannya saat bertugas,karena di sekolahku orang ini adalah orang yang mendorong orang ke dalam loker sebelum diberhentikan secara tidak hormat karena menyembunyikan meth di kulkas komandannya saat bertugas,hate_speech,,age,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,153,hate_speech,normal,False,-0.19460072433136577,183,26
USER Dia idup di sini pake duit transferan full dari Indonesia apa ya/semacamnya? Ga yakin dia idup macam TKI kek aku :)))))',user dia idup di sini pake duit transferan full dari indonesia apa ya semacamnya ga yakin dia idup macam tki kek aku,hate_speech,,hate_speech,,data,data.csv,10480,hate_speech,normal,False,-0.3710102646399337,125,22
"HEBOH... Anies Bertemu Erdogan, Warganet: Gubernur rasa Presiden, Tidak Plonga Plongo; ; ""Ngobrolnya Nyambung. Gak Plonga Plongo. Pemimpin Muslim ya begini,"" komen warganet.; ; ð???ð???; ;",heboh anies bertemu erdogan warganet gubernur rasa presiden tidak plonga plongo ngobrolnya nyambung gak plonga plongo pemimpin muslim ya begini komen warganet ð ð,normal,,normal,,data,data.csv,2457,normal,hate_speech,False,0.44518571343668745,188,26
Astaghfirullah...sejak kapan Al-Qur'an berisi 33 Juz ? ??; .; ; .; .; #2019GantiPresiden ; #GantiPresiden2019,astaghfirullah sejak kapan al qur an berisi 33 juz,hate_speech,,hate_speech,,data,data.csv,4504,hate_speech,normal,False,0.4101153568818481,109,15
memang meskipun polisi cukup bagus,memang meskipun polisi cukup bagus,harassment,,other_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1602,harassment,hate_speech,False,0.011785068030001011,34,5
"tv7n tvone Mencekam! Tanpa Henti Israel Hujani Roket ke Palestina, Kondisi Warga Gaza Memilukan Foto: timewa Selengkapnya Followu vO Û @tvOneNews Situasi kota Gaza Palestina saat ini, begitu mencekam. Pasalnya, Israel hujani roket di tempat padat penduduk di Gaza. 

Bahkan ironinya, warga Gaza pun kondisinya saat ini memilukan.  Hal ini tak lain karena Israel akan menghancurkan bala bantuan untuk Palestina bila melewati jalur Gaza. Selain itu, Menhan Israel memastikan akan memerangi Palestina.

Simak berita selengkapnya di 
#HardNews_BreakingNews #NewsOne #CariBeritaditvOne #SituasiPalestina #HamasvsIsrael #WargaGaza",tv7n tvone mencekam tanpa henti israel hujani roket ke palestina kondisi warga gaza memilukan foto timewa selengkapnya followu vo û USER_MENTION situasi kota gaza palestina saat ini begitu mencekam pasalnya israel hujani roket di tempat padat penduduk di gaza bahkan ironinya warga gaza pun kondisinya saat ini memilukan hal ini tak lain karena israel akan menghancurkan bala bantuan untuk palestina bila melewati jalur gaza selain itu menhan israel memastikan akan memerangi palestina simak berita selengkapnya di,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,970,normal,harassment,False,0.41018151538817815,624,82
Pada 2009 DF diajak sutiyoso bergabung dgn LBP-AMHP dkk yg sdh mempersiapkan Jokowi jadi Presiden RI; ; DF jadi donatur utama pencitraan Jokowi 2010-2014; ; SBY yg sdh berkoalisi dgn LBP-AMHP dkk mengangkat DF jadi menteri perumahan Okt 2011 utk memudahkan,pada 2009 df diajak sutiyoso bergabung dgn lbp amhp dkk yg sdh mempersiapkan jokowi jadi presiden ri df jadi donatur utama pencitraan jokowi 2010 2014 sby yg sdh berkoalisi dgn lbp amhp dkk mengangkat df jadi menteri perumahan okt 2011 utk memudahkan,normal,,normal,,data,data.csv,6238,normal,hate_speech,False,0.06814343278145119,256,41
brutal anal orgasm membuat aliran vaginanya sex porn,brutal anal orgasm membuat aliran vaginanya sex porn,harassment,,other_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1889,harassment,insult,False,0.040982980600217545,52,8
mengapa batuk bodoh ini membuat perkiraan buruk di malam hari,mengapa batuk bodoh ini membuat perkiraan buruk di malam hari,harassment,,other_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1840,harassment,normal,False,-0.4010155258972641,61,10
"Pernah dengar tak ""SKIN BANK?"" Yang mana bertanya apa itu skin bank, ini jawapannya: zionis laknatullah simpan kulit kulit orang yang dah meninggal untuk merawat tentera-tentera tentera mereka yang cedera. Mereka memang perlukan kulit manusia untuk rawat segala luka. Dan semua tu kulit orang palestin yang meninggal dalam tawanan mereka. Teruskan boikot product diorang tau. Makin kejam iblis laknatullah Nanti aku akan posting soal
"" Skin Bank / Bank Kulit Manus*a ""

#freepalestine #freegaza",pernah dengar tak skin bank yang mana bertanya apa itu skin bank ini jawapannya zionis laknatullah simpan kulit kulit orang yang dah meninggal untuk merawat tentera tentera tentera mereka yang cedera mereka memang perlukan kulit manusia untuk rawat segala luka dan semua tu kulit orang palestin yang meninggal dalam tawanan mereka teruskan boikot product diorang tau makin kejam iblis laknatullah nanti aku akan posting soal skin bank bank kulit manus a,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,1762,harassment,normal,False,-0.13483274277732704,494,74
USER USER sih uda pasti memakai rohingya untuk serang USER,user user sih uda pasti memakai rohingya untuk serang user,hate_speech,,hate_speech,,data,data.csv,6614,hate_speech,normal,False,-0.06269925156300771,58,10
"Gila ya lo smua njol njol setres. Paylater paylater gajelas. Byk bgt branding dan promo nya. Ah gila nih lu pda. Jualan jasa/produk yg halal, pake cara lu branding dan promoin barang/jasa yg besar2an gt. Gausah aneh2 lu, kita d dunia ga selama nya. Aelah.",gila ya lo smua njol njol setres paylater paylater gajelas byk bgt branding dan promo nya ah gila nih lu pda jualan jasa produk yg halal pake cara lu branding dan promoin barang jasa yg besar2an gt gausah aneh2 lu kita d dunia ga selama nya aelah,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,21476,normal,harassment,False,0.13963685266169368,255,45
"JEMPOL buat seorang Nenek di Palestina yg tidak takut mati, mengusir tentara israel .",jempol buat seorang nenek di palestina yg tidak takut mati mengusir tentara israel,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,13271,normal,harassment,False,0.12477696384749792,85,14
ahok targetkan audit kisruh bantar gebang selesai bulan ini ahok mengatakan audit ini akan digunakan untuk,ahok targetkan audit kisruh bantar gebang selesai bulan ini ahok mengatakan audit ini akan digunakan untuk,normal,,normal,,data,data.csv,874,normal,hate_speech,False,0.7360098354065736,106,16
"Cina luar biasa dg teknologi modern dan dana besar membangun gedung bertingkat hanya hitungan minggu. Amerika hebat dg teknologi dana yg besar membangun jembatan diatas laut. Dubai lbh hebat lg dg teknologi dan dana tak terbatas membangun gedung dg tinggi hampir 1000m. Indonesia sungguh luar biasa, dg modal keyakinan dan tanpa dana sdh nyampe sorga PP, terbukti dg adanya rambut sorga yg diambil.",cina luar biasa dg teknologi modern dan dana besar membangun gedung bertingkat hanya hitungan minggu amerika hebat dg teknologi dana yg besar membangun jembatan diatas laut dubai lbh hebat lg dg teknologi dan dana tak terbatas membangun gedung dg tinggi hampir 1000m indonesia sungguh luar biasa dg modal keyakinan dan tanpa dana sdh nyampe sorga pp terbukti dg adanya rambut sorga yg diambil,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,6274,harassment,normal,False,0.7818177685839276,398,63
Ayo Israel gaskan Hamas tu jngn kash ampuni😡😡,ayo israel gaskan hamas tu jngn kash ampuni,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,25188,harassment,normal,False,0.7151106145484888,45,8
"Dari bakal calon sudah resmi menjadi colon. Titeni, sesuk bakal eneng sing komentar cacat utowo curang Resmi! Anies-Cak Imin, Ganjar-Mahfud, Prabowo-Gibran Peserta Pilpres 2024",dari bakal calon sudah resmi menjadi colon titeni sesuk bakal eneng sing komentar cacat utowo curang resmi anies cak imin ganjar mahfud prabowo gibran peserta pilpres 2024,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,17622,normal,harassment,False,0.4283309408427679,176,24
kata gue lu sbs dah gila 😭😭😭,kata gue lu sbs dah gila,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,12631,harassment,normal,False,1.2689531870488124,28,7
"USER USER USER Terang benderang Boediono berkeinginan menjadi Wapres saat itu, dzholimnya dia membohongi rakyat bahkan anak buahnya dengan menutupi seakan ekonomi Indonesia pasti runtuh jika tdk menyelamatka bank Century. Bung RR ba",user user user terang benderang boediono berkeinginan menjadi wapres saat itu dzholimnya dia membohongi rakyat bahkan anak buahnya dengan menutupi seakan ekonomi indonesia pasti runtuh jika tdk menyelamatka bank century bung rr ba,hate_speech,,hate_speech,,data,data.csv,2790,hate_speech,normal,False,0.3844940370476263,232,33
"Tuh guys jgn sampai ragu Tolak produk Israel ya, mendingan 7 kurma sudah jelas produk lokal👍",tuh guys jgn sampai ragu tolak produk israel ya mendingan 7 kurma sudah jelas produk lokal,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,22587,normal,harassment,False,0.26884432249582135,92,16
USER Pokonya Pulangin ke Solo..kalo gak mau Ceburin ke Habitat nya aja di Kolam Butek..; #2019gantipresiden; #2019presidenbaru; #AsalbukanJokowi,user pokonya pulangin ke solo kalo gak mau ceburin ke habitat nya aja di kolam butek,hate_speech,,hate_speech,,data,data.csv,8483,hate_speech,insult,False,0.1082113282081496,144,18
USER cocot comberan tai',user cocot comberan tai,hate_speech,,hate_speech,,data,data.csv,7455,hate_speech,insult,False,0.5726143264034402,24,4
"BL Indo ga bakal ada yg ngeh sama tuh pelatih, yg pasti seneng Krn China kalah di kandang sendiri pdhl tuh SJH biang keroknya paling bad attitude",bl indo ga bakal ada yg ngeh sama tuh pelatih yg pasti seneng krn china kalah di kandang sendiri pdhl tuh sjh biang keroknya paling bad attitude,harassment,,"['1', '0', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,3281,harassment,normal,False,0.5564503654427377,145,27
USER kenapa ulama tidak bereaksi terhadap USER &gt; ini lebih gila menghina Islam. Apakah cuma senilai dunia agama kalian.,user kenapa ulama tidak bereaksi terhadap user gt ini lebih gila menghina islam apakah cuma senilai dunia agama kalian,hate_speech,,hate_speech,,data,data.csv,9387,hate_speech,normal,False,-0.6963645386311208,122,19
"💚 no salty ya teman temann, doain sender mau ajak putus cowok sinting itu 😢",no salty ya teman temann doain sender mau ajak putus cowok sinting itu,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,15827,normal,harassment,False,0.20252933894353442,75,15
"Anda orang Indoneisia, Pejabat Tingggi NKRI, mengapa salam dalam bahasa orang Arab, apa Bahasa Indonesia lbh rendah?",anda orang indoneisia pejabat tingggi nkri mengapa salam dalam bahasa orang arab apa bahasa indonesia lbh rendah,hate_speech,,hate_speech,,data,data.csv,10096,hate_speech,normal,False,-0.30337897777276046,116,17
Rekomendasi gay cina yg hot dong,rekomendasi gay cina yg hot dong,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,1958,normal,harassment,False,-0.011665788686029854,32,6
"USER auti apa auti? autis? qm yah? dah banci autis pula, serem :&lt;'",user auti apa auti autis qm yah dah banci autis pula serem lt,hate_speech,,hate_speech,,data,data.csv,8510,hate_speech,insult,False,0.7505354122106764,69,13
Oh ternyata ga butuh waktu lama tuk si monyet masuk kandang lagi URL,oh ternyata ga butuh waktu lama tuk si monyet masuk kandang lagi url,normal,,normal,,data,data.csv,3649,normal,hate_speech,False,-0.21654853801254026,68,13
USER Tak perlu berkecil hati\nOrang Yg modelnya kaya gitu\nUdah ga punya akal sehat.\nGa beda jauh sama orang gila\nMasih banyak yg akalnya waras dan normal.\nDgn dia menghinanya\nTidak akan mengurangi\nKeimanan seseorang yg di hina.',user tak perlu berkecil hati norang yg modelnya kaya gitu nudah ga punya akal sehat nga beda jauh sama orang gila nmasih banyak yg akalnya waras dan normal ndgn dia menghinanya ntidak akan mengurangi nkeimanan seseorang yg di hina,normal,,normal,,data,data.csv,3682,normal,harassment,False,0.2577595074056517,234,32
