text,true_label,pred_naive_bayes,pred_logistic_regression,pred_svm
gaza and oktober nyata kejam zionis israel,harassment,normal,normal,normal
budaya kafir sungguh klau islam diendahkan,normal,hate_speech,hate_speech,hate_speech
suka bangtan kampang kumat ayo ayo lagiii,insult,hate_speech,hate_speech,hate_speech
nahhh thaaaat luk,insult,normal,normal,normal
ratarata layak,insult,harassment,normal,normal
uang knp bantu perintah n knp beli saham freeport nkalianlah antek aseng asing anti indonesia,hate_speech,normal,normal,normal
dibully warga aseng non pasuruan saudara kocu,hate_speech,normal,normal,normal
video cristiano ronaldo tolak salam orang israel terima trofi,insult,normal,normal,normal
orang buta huruf main hp,insult,normal,normal,normal
evolusi cupu cool cool kyk es gurun xf x f x x a xf x f x x a,normal,hate_speech,hate_speech,hate_speech
laut gunung euy gila dah healing butuh seger,threat,normal,normal,normal
bentuk bani togel gera okeh cukong tunggang agama bukannn xf x f x x,hate_speech,normal,normal,normal
bejad poko dah,insult,hate_speech,hate_speech,hate_speech
kocak liat struggle temen kerja ama china,insult,normal,normal,normal
hebat ikut dungu bin idiot url,threat,hate_speech,hate_speech,hate_speech
orang gila lahir orang nonton emyu sampe fulltime kalah kalah emyu,insult,normal,insult,normal
bajing la banjingan,insult,hate_speech,hate_speech,hate_speech
digital media company bandung citizen journalism israel himbau juta warga tinggal gaza utara x jam berita kini konflik senjata israel hamas panas jalur gaza huni juta orang kena dampak serang militer israel darat udara baru militer israel berita himbauan juta warga mukim jalur gaza utara tinggal diam evakuasi selatan gaza kurun x jam sisi omar shakir direktur israel palestina human rights watch ingat seru israel juta warga palestina tinggal gaza utara pindah massal dekade juta warga palestina ungsi skala lihat nakba shakir postingan media sosial acu ungsi paksa warga palestina diri negara israel komunitas internasional tindak cegah bencana sejarah baik hati diam s,hate_speech,normal,normal,normal
bacot bat si kunyuk bikin sayang dah ah url,hate_speech,hate_speech,hate_speech,insult
takut bajing minoritas cina negeri mayoritas islam ulang ulang leceh ulam xe x xa,insult,hate_speech,hate_speech,hate_speech
pro perintah lngsg cap kafir komunis pro asing n nmelek mata rie,hate_speech,hate_speech,normal,normal
presiden tanah rakyat gusur diam pihak china,hate_speech,normal,normal,normal
jabat negara pres ruu islam larang indonesia,hate_speech,normal,normal,normal
teman kampret nama url,insult,hate_speech,hate_speech,hate_speech
enci sial lg rame gua lg makan trus gua blg pegi kmaren nyeletuk gay eld anjinkk gua teh,harassment,insult,normal,normal
jual hamas menang pilpres anies imin janji bebas palestina israel,hate_speech,normal,normal,normal
autis gara gigi gingsul pwj xf x f x x xf x f x x xf x f x x xf x f x x,insult,insult,normal,normal
bisnis kejam bukti jemaat gereja gaji australia modal kebiri penis pendeta kristen islam biar selamet terusss,hate_speech,normal,hate_speech,normal
prabowo jokowi kunjung solo warga solo teriak anies presiden,normal,normal,hate_speech,hate_speech
klo busuk mawati agama islam takut dg ngejala gila nich nenek,hate_speech,hate_speech,threat,normal
marah kak tar ubah monyet,insult,normal,normal,normal
est langsung full time indonesia chinese chinesetaipei taipei qualifiers ab cm bhea biare k comments shares nakagawa haruka follow lawan japan h like reply zayd nakagawa haruka sudahpernah terakhiragustus agustus iy c irin p yl ter recomen by mimin lel ng rp recom,threat,normal,normal,normal
orang ngga pikir lurus pelihara jokowi organisasi bayang ngga kacau indonesia duh,hate_speech,hate_speech,hate_speech,normal
pola khusus slot gacor percaya okt wild bandito x manual turbo off x auto turbo on x auto turbo off x auto turbo on link daftar resmi bio gasssbrayy hamas israel gaza tanah abang perang iran yahudi bal gen puck,threat,normal,normal,normal
bayi bayi rumah sakit rs al quds gaza alami dehidrasi akibat kurang air susu asi gempur israel rumah sakit sabit merah palestina sabtu bayi bayi rumah sakit al quds derita dehidrasi akibat kurang asi nyata organisasi ham media sosial x simak berita lengkap bayi bayi rumah sakit rs al quds gaza alami dehidrasi akibat kurang air susu asi gempur israel rumah sakit sabit merah palestina sabtu bayi bayi rumah sakit al quds derita dehidrasi akibat kurang asi nyata organisasi ham media sosial x simak berita lengkap,hate_speech,normal,normal,normal
esr keri komentar bodoh ed sumber percaya blog,insult,normal,hate_speech,hate_speech
usir bakar lilin aksi kebhinekaan aksi teroris cina bukti mata sipit pegang lilin,hate_speech,normal,normal,normal
dar bagi percaya hamas dn palestin bserta israelnya hamas ikhwanul dukung syiah iran pelihara konflik provokasi tahu ente makna tuju tahiyat ibadah shalat umat muslim cari muslim kecam keras keras babi buta provokasi simak konteks surrah ali imran mulia az zahrawan cemerlang lanjut artikel kolom komen,hate_speech,normal,normal,normal
anak muda jauh perilaku seks simpang agung nugroho pekanbaru rawan lgbt,hate_speech,normal,normal,normal
demokerasi cacat hasil pimpin cacat mental etika demokerasi,insult,normal,normal,normal
dear,insult,normal,normal,normal
india final besok menang lawan china bener maju pesat indonesia nang pojok,insult,normal,normal,normal
hamas klaim hancur kendara militer israel serang darat,hate_speech,normal,normal,normal
sby ngebut tarik utang kayak jokowi ekonomi tumbuh ngelola negara andalin utang china,hate_speech,normal,normal,normal
mikir ganti presiden ganti kelamin normal ngebacot,harassment,hate_speech,hate_speech,normal
olahraga nama ekstrim bungee jumping banci jamping iya iya banci tumpakke trail banci njamping xe x xa,insult,insult,harassment,harassment
hahahah cacat baca in chat facebook cringey bikin nagih,insult,normal,normal,normal
wahabi bego tu tahan komentar kontra produktif kondisi palestina main vonis akidah masalah negeri tauhid tahun hasil tumpas syiah houthi yaman,hate_speech,normal,normal,normal
ok beres gedung kantor al jazeera roboh israel bangun ulang bombardir israel bom mati israel biar hancur israel,threat,normal,normal,normal
israel perang bantai warga sipil genosida rumah sakit mesjid gereja kamp ungsi hancur dg senjata larang,threat,normal,threat,normal
bak sampah jerman anis resmi wc keliling gunting pita nis,hate_speech,normal,normal,normal
moga wafat iman islam aamiin kecuali zionis serta antek,hate_speech,normal,normal,normal
hubung anak layang kampung gan,normal,normal,hate_speech,hate_speech
lebay bener duda,hate_speech,normal,insult,normal
udik bener kasi ditidurin,harassment,hate_speech,hate_speech,hate_speech
grepe coli temen smp pas tidur eh crot xe x xa,insult,insult,insult,normal
alhamdulillah aksi bawa hasil logo lgbt konser coldplay silah konser propaganda lgbt tolak lgbt tolak konser allahu akbar toleransi simpang kaum cinta lobang taik,hate_speech,normal,normal,normal
pimpin bodoh karna pilih orang pe a orang waras sinting dosen,insult,normal,insult,normal
pindahin negara israel tanah amerika luas reposted jajah tuduh salah allaah beri kuat balas baik sisi mu rakyat palestina tolong hadap kaum musyrikin allaah yubaarik fiikum sahabat dakwah pindahin negara israel tanah amerika luas reposted jajah tuduh salah allaah beri kuat balas baik sisi mu rakyat palestina tolong hadap kaum musyrikin allaah yubaarik fiikum sahabat dakwah,sexually_explicit,normal,normal,normal
najis ngetwit barusan wey,insult,normal,normal,hate_speech
gila gua gatau nyembuhin,insult,normal,normal,normal
masjid indah dunia gereja glamorise budak,hate_speech,normal,normal,normal
idiot bet dah si bang luk url,threat,normal,insult,insult
halus tunjuk habis apple buka jenis spesifik akun,insult,normal,normal,normal
tarik blameonenotall gambar milik cerita dude layak orang layak,insult,normal,normal,normal
ide argumen,harassment,normal,insult,insult
ente bule rezim jokowi pilih saham angkat kaki bumi nkri,normal,hate_speech,hate_speech,hate_speech
anies baswedan baptis pindah agama,hate_speech,normal,normal,normal
gila gila maag iya maleman begadang jam pagi minum kopi item jam pagi minum kopi sachet pdhl perut keiisi samsek,threat,normal,normal,normal
zaman buang sampah sembarang,normal,hate_speech,normal,hate_speech
influenser betina israel ejek ribu gaza anak anak wafat kubur runtuh bangun serang mati pesawat israel,insult,normal,normal,normal
piting rakyat buldoser rakyat rezi biadab sanjung rakyat mantap tugas cina,hate_speech,normal,hate_speech,normal
cari benar buka masa main salah bela idiot,threat,normal,insult,insult
jaga gf nie jaga kebun kena tengok tk tengok takut sodok dek babi you know b xe x xa,insult,insult,insult,normal
kriminalisasi lawan ide,normal,hate_speech,hate_speech,hate_speech
ayo jenderal tebar pesona calon,hate_speech,normal,hate_speech,normal
kini hamas maklum roket lancar arah israel mula bebas palestin doa doa juang menang update telegram cinta syria malaysia,threat,normal,normal,normal
iya gapunya tpi akun hutang negara sjak loe mimpin ngalah in gunung sahari,hate_speech,normal,normal,normal
perintah pusat kantor unhcr indonesia tutup,hate_speech,normal,normal,normal
gila manusia bejad lahir bathin maksiat muka syariat tuhan rusak hina duuhhhh gustiiiiiiiiiiiiiiii,insult,hate_speech,normal,normal
syukri hancur negri sufytoriqoh syiah yaman suria iraq iran jawa dakwah kaum puritan salafywahabi hakekatnya alloh mengahancurkan agama atas fondasi rapuh bid ah khurofat tahayul prasangka tuntunanya dri wahyu alqur an hadist shohih nabi amal ibadah contoh nabi sahabat ulama tabiin contoh dri imam mazab salafusholih ayo islam murni murni murni jujur jujur jujur terima benar datang umat nabi muhammad hancur lddi sufy toriqoh andal sanad mengkul sambung kpd nabi kenyataanya palsu tolak metode islam dg manhaj salafusholih hilang akal sehat,threat,hate_speech,hate_speech,normal
jokowi gibran bubar partai pdip ancam,normal,hate_speech,hate_speech,hate_speech
idiot nuduh bloon nyata bela rela pakai data bohong edit amp rekayasa,threat,hate_speech,insult,hate_speech
katain bacod ngentod nikahin ngajak ngeue,harassment,hate_speech,hate_speech,hate_speech
republik tentara israel tembak warga israel helikopter hannibal protocol,threat,normal,normal,normal
syp dluu donk aseng belakang xf x f x x,hate_speech,hate_speech,normal,normal
tvone palestina inggris biang keladi kejam israel foto timewa simak lengkap followu duta palestina inggris husam zomlot anggap inggris biang keladi kejam israel tindas israel palestina oktober inggris janji tanah konsultasi bangsa palestina minoritas non yahudi zomlot anadolu sabtu forum dunia trt simak berita lengkap,hate_speech,normal,normal,normal
bom otak tai gatau msh byk dek dekan nem elah wjdjiqksks,normal,insult,insult,hate_speech
alhamdulillah gub gagal amp bobrok ganti gubernur muslim insyaalloh lelah juang niat sbg ibadah nikmat juang lawan pimpin dholim,hate_speech,hate_speech,normal,normal
jokower giliaran mbah yai ngajak cina investasi indonesia,insult,hate_speech,normal,normal
nomor sok lansung skak wkwkwk,hate_speech,hate_speech,normal,normal
ah tai,insult,hate_speech,hate_speech,hate_speech
nomor anies muhaimin menang total m freeport no no bu mega kdrt muak freeport tni au lgbt m biden fix you hindia exo lay kdrt qory ji da bin scbd fomo irak indonesia u,insult,normal,normal,normal
ponpes ai bahroniyyah dil milad fatimah az zahra teladan wanita penjuru alar baju sayyidah fatiman warna hitam rum tutup beda hany da lubang jalan emah pria pria lihat selengkapny milad sayyidah fatimah az zahra nolawat sayyidah fatimah az zahra lahinnya nama sayyıdak  juluk islam sambut milad fatimah az zahra orang syiah melakukannaya syiah tebar mana ponpes didik media social semangat sebar aqidah sesat kali raya maulid fatimah syiah fatimiyyun ada raya raya asyura maulid lahir nabi maulid ali bin abi thalib maulid hasan husain maulid fatimah al zahra maulid khalifah kuasa raya malam rajab malam tengah rajab raya malam sya ban raya malam tengah rajab raya malam ramadhan raya malam tutup ramadhan raya idul ghadir raya musim dingin musim panas raya malam al kholij nauruz sia al ghottos milad natal al khomisul adas paskah rukubaat tuju utama daulah ada ingat maulid raya raya rangka sebar aqidah sesat ambil simpati kaum muslimin kedok cinta ahli bait nabi shallallahu alahi wa sallam bani fatimiyah kelompok orang syiah ikut ubaid bin maimun al qoddah kelompok milik paham syiah rafidhah tentang ahlusunnah daulah fatimiyah milik hubung erat kelompok syiah al qaramithah bathiniyah simpang ajar islam ubaid bin maimun al qoddah orang yahudi benci islam hancur kaum muslimin tanam aqidah batiniyah diri orang kali pimpin bani fatimiyah ingat lahir bid ah ingat lahir lahir rasul shallallahu alaihi wa sallam selain rasul shallallahu alaihi wa sallam sabda                                 hati hati perkara ada adakan ada adakan bid ah bid ah sesat ,insult,normal,normal,normal
kenal korlap aksi usir ungsi rohingya orang ras doi baris muda had surya temen temen propaganda benci unhcr yap agen konoha orang benci ungsi rohingya akun tiktok k temen temen engga ngedekung aksi ras mahasiswa aceh engga temen temen dukung kenal korlap aksi usir ungsi rohingya orang ras doi baris muda had surya temen temen propaganda benci unhcr yap agen konoha orang benci ungsi rohingya akun tiktok k temen temen engga ngedekung aksi ras mahasiswa aceh engga temen temen dukung,insult,normal,normal,normal
brigade al qassam hamas jadi gaza kubur massal pasu zionis,hate_speech,normal,normal,normal
pdip rumah marhaen garis idiologi pdip marhaen ajar soekarno diri nama pdi partai demokrasi indonesia gerindra lawan pdip tempat gerindra parpol truncated,normal,hate_speech,hate_speech,hate_speech
oke cuplik layar,hate_speech,normal,normal,normal
cacat mbappe,insult,normal,normal,normal
bisnis update kumpar ralts elon musk nyata dukung israel rang hamas usaha teknologi orang kaya dunia elon musk suara dukung isriwil musk temu perdana menteri pm isriw l senin kutip reuters selasa elon musk suara dukung isriwil serang militan h maz henti propaganda orang libat bunuh musk reuters lapor dengar net nyahu h maz hancur musk sebut pilih dok reuters kumpar,threat,normal,normal,normal
